serial_num	species	lib_type	srr_number	URL	title	A1	C1	G1	T1	N1	A2	C2	G2	T2	N2	A3	C3	G3	T3	N3	A4	C4	G4	T4	N4	A5	C5	G5	T5	N5	A6	C6	G6	T6	N6	A7	C7	G7	T7	N7	A8	C8	G8	T8	N8	A9	C9	G9	T9	N9	A10	C10	G10	T10	N10	A11	C11	G11	T11	N11	A12	C12	G12	T12	N12	A13	C13	G13	T13	N13	A14	C14	G14	T14	N14	A15	C15	G15	T15	N15	A16	C16	G16	T16	N16	A17	C17	G17	T17	N17	A18	C18	G18	T18	N18	A19	C19	G19	T19	N19	A20	C20	G20	T20	N20	A21	C21	G21	T21	N21	A22	C22	G22	T22	N22	A23	C23	G23	T23	N23	A24	C24	G24	T24	N24	A25	C25	G25	T25	N25	A26	C26	G26	T26	N26	A27	C27	G27	T27	N27	A28	C28	G28	T28	N28	A29	C29	G29	T29	N29	A30	C30	G30	T30	N30	A31	C31	G31	T31	N31	A32	C32	G32	T32	N32	A33	C33	G33	T33	N33	A34	C34	G34	T34	N34	A35	C35	G35	T35	N35	A36	C36	G36	T36	N36	A37	C37	G37	T37	N37	A38	C38	G38	T38	N38	A39	C39	G39	T39	N39	A40	C40	G40	T40	N40	A41	C41	G41	T41	N41	A42	C42	G42	T42	N42	A43	C43	G43	T43	N43	A44	C44	G44	T44	N44	A45	C45	G45	T45	N45	A46	C46	G46	T46	N46	A47	C47	G47	T47	N47	A48	C48	G48	T48	N48	A49	C49	G49	T49	N49	A50	C50	G50	T50	N50	
entry_no	species	type	SRR	URL	title	
entry_no	species	type	SRR	URL	title	
8290	Mus musculus	ATAC-seq	SRR7140741	ftp.sra.ebi.ac.uk/vol1/fastq/SRR714/001/SRR7140741/SRR7140741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR714/001/SRR7140741/SRR7140741_2.fastq.gz	Alpha-ketoglutarate links p53 to cell fate during tumor suppression	24	23	37	13	0	22	23	16	37	0	26	24	17	31	0	18	26	12	41	0	37	12	11	37	0	41	12	26	19	0	32	16	25	25	0	36	16	22	23	0	17	33	22	25	0	28	20	15	35	0	27	17	29	25	0	29	20	18	31	0	24	22	25	28	0	25	26	18	29	0	34	20	20	24	0	31	19	20	27	0	32	18	18	30	0	32	18	18	30	0	30	18	19	31	0	31	18	17	31	0	31	19	18	30	0	30	19	19	30	0	31	18	19	30	0	31	18	18	31	0	31	18	19	30	0	31	18	18	31	0	31	19	18	30	0	30	18	19	31	0	30	19	18	31	0	30	19	18	30	0	29	18	19	32	0	31	19	18	30	0	31	18	18	30	0	30	18	19	31	0	31	18	19	30	0	30	19	19	30	0	29	19	19	31	0	31	19	18	30	0	31	19	18	30	0	30	19	18	31	0	30	19	18	31	0	29	19	18	31	0	29	19	18	32	0	30	19	17	32	0	29	19	18	31	0	29	20	18	31	0	29	19	18	32	0	30	20	18	31	0	29	19	17	32	0	29	20	17	32	0
19393	Mus musculus	ATAC-seq	SRR11787696	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/096/SRR11787696/SRR11787696.fastq.gz	An activity-mediated transition in transcription in early postnatal neurons [ATAC-seq]	19	27	42	10	0	19	28	19	32	0	19	30	21	28	0	15	36	15	32	0	33	17	16	32	0	31	16	36	15	0	28	21	31	18	0	31	21	28	18	0	14	40	25	19	0	25	24	17	31	0	21	21	38	18	0	23	26	22	27	0	18	26	32	22	0	20	33	22	23	0	27	25	26	20	0	26	24	25	23	0	25	24	24	24	0	25	24	24	25	0	25	24	25	25	0	25	24	24	25	0	25	24	25	24	0	25	24	24	24	0	25	25	25	24	0	25	24	24	24	0	25	24	25	24	0	25	24	24	24	0	25	25	24	24	0	25	25	24	25	0	25	25	24	25	0	25	24	24	25	0	25	24	25	24	0	25	24	25	24	0	25	24	25	24	0	25	24	24	25	0	24	25	25	24	0	25	25	24	24	0	25	24	24	25	0	25	25	24	25	0	24	25	24	25	0	24	24	24	25	0	25	25	25	24	0	25	25	24	24	0	24	25	25	24	0	25	24	24	24	0	25	24	25	24	0	25	25	24	24	0	25	24	24	25	0	24	25	24	25	0	25	24	24	25	0	25	24	24	25	0
18822	Homo sapiens	ATAC-seq	SRR11539035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/035/SRR11539035/SRR11539035_1.fastq.gz	High-throughput single-cell mitochondrial DNA genotyping reveals properties of clonal variation in human contexts [CRC_scATACseq]	
2060	Homo sapiens	ATAC-seq	SRR7650729	ftp.sra.ebi.ac.uk/vol1/fastq/SRR765/009/SRR7650729/SRR7650729_1.fastq.gz	ATAC-seq data	17	27	45	9	0	17	28	21	32	0	18	33	21	26	0	13	39	15	31	0	32	18	17	31	0	31	16	38	14	0	26	21	33	17	0	30	21	29	17	0	12	42	26	18	0	25	25	18	30	0	19	22	39	18	0	22	26	23	26	0	17	27	33	21	0	17	35	23	23	0	25	27	27	20	0	24	26	26	21	0	24	26	25	23	0	24	26	25	24	0	23	26	26	24	0	23	25	26	23	0	23	26	26	23	0	24	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	27	25	23	0	23	26	25	24	0	23	26	25	24	0	23	26	26	23	0	23	26	26	23	0	23	26	25	24	0	23	26	25	24	0	22	26	26	24	0	23	26	25	24	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	25	23	0	23	26	25	24	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	25	23	0	23	26	26	23	0	23	26	26	23	0
6484	Homo sapiens	ATAC-seq	SRR7749590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR774/000/SRR7749590/SRR7749590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR774/000/SRR7749590/SRR7749590_2.fastq.gz	JMJD3 and UTX Determine Fidelity and Lineage Specification of Human Neural Progenitor Cells	23	26	37	12	0	22	25	16	35	0	24	27	18	30	0	17	31	13	36	0	35	15	14	34	0	36	14	32	17	0	30	18	27	22	0	35	18	24	21	0	16	37	23	22	0	28	20	16	34	0	24	20	33	21	0	27	22	19	29	0	22	24	28	24	0	23	29	20	26	0	30	22	23	23	0	30	21	22	25	0	29	21	21	27	0	29	21	21	28	0	28	21	21	29	0	28	21	21	28	0	28	22	21	27	0	28	21	21	27	0	28	21	21	27	0	28	21	21	27	0	28	21	21	27	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	29	21	20	28	0	27	21	21	28	0	28	21	21	28	0	28	21	21	27	0	28	21	21	28	0	28	21	21	28	0	27	22	21	28	0	27	21	21	29	0	27	22	21	28	0	27	22	21	28	0	27	22	20	29	0	27	22	20	29	0	26	22	20	30	0	27	22	20	29	0	27	22	19	30	0	27	22	19	30	0	27	22	19	30	0	27	22	19	29	0
8057	Homo sapiens	ATAC-seq	SRR10147590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/090/SRR10147590/SRR10147590.fastq.gz	ATAC-seq profiling assessing the impact of IFNg and Pictilisib on human SqCC/Y1 cells	19	26	43	10	0	20	26	19	33	0	21	29	19	29	0	15	34	15	34	0	33	16	16	32	0	33	15	34	16	0	30	19	30	20	0	33	20	26	19	0	13	40	25	20	0	28	21	16	33	0	20	21	36	21	0	25	23	22	29	0	20	25	30	23	0	20	31	21	26	0	28	24	24	21	0	28	23	23	24	0	27	23	22	26	0	27	22	22	27	0	27	23	22	27	0	28	22	22	26	0	27	23	23	26	0	26	23	22	27	0	26	23	23	26	0	26	23	23	26	0	26	23	23	25	0	26	23	22	26	0	26	23	22	27	0	27	23	21	28	0	26	23	21	27	0	26	22	23	27	0	27	22	24	26	0	27	22	23	26	0	26	22	23	27	0	26	22	23	27	0	26	23	22	26	0	26	23	23	26	0	26	23	22	27	0	27	22	22	27	0	26	22	22	27	0	26	22	22	28	0	27	22	22	27	0	26	22	23	27	0	26	23	23	26	0	26	23	23	27	0	26	23	23	27	0	26	23	22	27	0	26	24	21	27	0	26	23	21	28	0	27	22	21	28	0	27	22	22	27	0
15721	Mus musculus	ATAC-seq	SRR12953123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/023/SRR12953123/SRR12953123_1.fastq.gz	ATAC-seq analysis of murine thymic iNKT subsets from C57BL/6 mice and Hivep3-deficient mice	17	29	44	8	0	16	31	20	31	0	17	34	21	26	0	13	40	15	31	0	32	18	17	31	0	31	16	38	13	0	27	22	33	16	0	31	22	29	16	0	11	45	25	16	0	25	25	17	31	0	18	22	40	18	0	22	27	23	26	0	17	27	34	20	0	18	35	23	22	0	25	27	27	18	0	24	26	27	21	0	24	26	26	23	0	24	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	27	26	22	0	23	26	26	22	0	23	27	26	22	0	23	26	26	22	0	23	27	26	22	0	23	27	26	23	0	23	27	26	22	0	23	27	25	23	0	23	26	26	23	0	23	27	26	23	0	23	26	26	23	0	23	26	26	22	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	27	26	23	0	23	27	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	26	26	23	0	23	27	25	23	0	23	26	26	23	0	23	27	26	23	0	23	27	25	23	0	23	26	26	23	0	23	26	25	24	0	22	26	26	23	0	23	26	25	23	0
15379	Homo sapiens	ATAC-seq	SRR11519338	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/038/SRR11519338/SRR11519338_1.fastq.gz	Effect of BET Inhibitors on Rheumatoid Synovial Fibroblast Cells [ATAC-seq]	20	26	41	11	0	21	25	17	35	0	22	28	19	29	0	16	33	14	35	0	34	15	15	34	0	35	14	33	16	0	30	19	28	21	0	34	19	25	21	0	15	37	24	22	0	27	21	16	33	0	23	21	34	21	0	25	22	20	30	0	21	24	29	24	0	22	30	20	26	0	29	23	23	23	0	29	22	22	25	0	28	22	20	28	0	28	21	21	28	0	27	22	21	28	0	28	21	22	27	0	27	22	22	27	0	27	22	22	27	0	28	22	22	26	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	21	28	0	27	22	21	27	0	27	22	21	28	0	27	22	21	28	0	27	22	22	27	0	27	22	21	28	0	27	22	21	28	0	26	22	21	28	0	26	23	21	28	0	27	22	22	27	0	27	22	21	28	0	27	22	21	28	0	26	23	21	29	0	24	23	21	29	0	24	24	21	29	0	24	24	20	30	0	23	23	20	31	0	23	24	20	32	0	23	24	19	32	0	24	24	18	32	0	24	24	17	33	0	24	23	17	33	0	26	23	17	32	0	26	23	17	31	0
11345	Homo sapiens	ATAC-seq	SRR8192266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR819/006/SRR8192266/SRR8192266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR819/006/SRR8192266/SRR8192266_2.fastq.gz	Single cell lineage tracing by endogenous mitochondrial DNA mutations in ATAC-seq data [stem cells and blasts]	11	33	47	8	0	14	30	25	29	0	12	37	26	23	0	14	44	21	19	0	23	25	24	27	0	25	21	42	10	0	17	32	38	11	0	29	26	32	12	0	11	49	27	12	0	20	36	27	15	0	14	24	43	16	0	14	41	27	16	0	10	31	38	19	0	11	46	26	14	0	12	40	33	12	0	13	34	40	11	0	20	33	32	14	0	13	34	38	13	0	14	38	35	12	0	14	38	33	13	0	13	41	32	12	0	18	34	34	12	0	15	38	32	14	0	14	34	38	12	0	17	34	35	12	0	15	32	38	14	0	19	34	33	12	0	13	38	35	12	0	15	32	37	14	0	13	34	38	13	0	12	33	40	12	0	19	32	33	14	0	19	33	33	13	0	14	33	33	18	0	15	31	36	15	0	18	34	31	15	0	17	33	33	14	0	16	31	30	21	0	13	39	31	15	0	12	33	32	21	0	13	38	30	17	0	12	34	35	17	0	12	34	31	21	0	19	31	30	19	0	13	33	28	24	0	13	32	35	18	0	15	36	28	20	0	14	38	28	18	0	14	33	34	17	0	16	32	27	24	0
7642	Mus musculus	ATAC-seq	SRR9611270	ftp.sra.ebi.ac.uk/vol1/fastq/SRR961/000/SRR9611270/SRR9611270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR961/000/SRR9611270/SRR9611270_2.fastq.gz	Migratory DCs activate TGF-β to precondition naïve CD8+ T cells for tissue-resident memory fate	21	26	40	11	0	21	25	19	33	0	22	28	20	29	0	17	33	15	34	0	34	16	16	33	0	34	15	33	16	0	29	20	29	20	0	34	19	25	20	0	15	38	24	21	0	28	21	16	33	0	21	21	35	21	0	25	23	21	29	0	21	25	29	24	0	21	31	20	26	0	29	24	24	21	0	27	23	23	25	0	27	22	22	26	0	27	22	22	27	0	27	23	22	26	0	27	22	22	27	0	26	23	22	26	0	27	23	22	26	0	27	23	23	26	0	27	22	23	26	0	26	23	23	26	0	27	23	22	27	0	27	23	22	26	0	27	23	22	27	0	27	23	22	26	0	26	23	22	26	0	26	23	23	26	0	27	23	22	26	0	27	23	22	26	0	27	22	22	27	0	27	23	22	26	0	27	23	22	27	0	26	23	22	26	0	26	23	22	27	0	26	23	22	27	0	26	23	22	27	0	26	23	22	27	0	25	23	22	27	0	25	23	22	27	0	25	23	22	28	0	25	23	22	28	0	24	24	22	28	0	25	24	21	28	0	25	23	21	29	0	25	23	21	29	0	25	23	20	29	0
15027	Mus musculus	ATAC-seq	SRR9257335	ftp.sra.ebi.ac.uk/vol1/fastq/SRR925/005/SRR9257335/SRR9257335_1.fastq.gz	An epigenetic program established by gene – environment interactions initiates pancreatic carcinogenesis  [ATAC-seq]	20	26	40	11	1	20	25	18	35	0	22	28	19	29	0	17	32	14	35	0	34	15	15	34	0	35	14	32	17	0	30	19	28	21	0	34	19	24	21	0	16	37	24	22	0	28	21	16	33	0	22	21	34	21	0	26	23	20	29	0	21	24	29	24	0	22	30	20	26	0	29	24	24	22	0	28	22	22	26	0	28	22	22	27	0	28	21	21	27	0	27	22	22	27	0	28	21	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	26	0	27	22	22	27	0	27	22	23	26	0	27	22	22	27	0	27	23	22	27	0	27	22	21	28	0	27	22	22	27	0	27	22	21	27	0	26	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	28	0	27	22	22	27	0	27	22	22	27	0	27	23	21	27	0	27	22	21	28	0	27	22	21	28	0	26	22	21	28	0	26	23	21	28	0	26	23	21	28	0	25	23	21	29	0	25	23	21	29	0	25	23	21	29	0	25	24	20	30	0	25	23	19	30	0	26	23	19	30	0	25	23	20	30	0	26	23	19	30	0
19351	Mus musculus	ATAC-seq	SRR12096572	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/072/SRR12096572/SRR12096572_1.fastq.gz	JMJD5 couples with CDK9 to release the paused RNA polymerase II	19	27	42	10	0	20	25	18	34	0	21	28	20	28	0	16	33	15	33	0	34	16	16	32	0	33	15	33	17	0	28	20	30	20	0	33	19	25	20	0	15	37	25	21	0	27	22	17	32	0	22	21	34	21	0	25	23	21	29	0	20	25	29	23	0	22	30	21	25	0	29	24	24	22	0	27	23	23	25	0	27	23	22	26	0	27	22	22	27	0	26	23	23	26	0	26	22	23	27	0	26	23	23	26	0	27	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	22	26	0	26	23	23	26	0	26	23	22	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	27	0	26	23	23	26	0	26	23	22	26	0	25	24	22	26	0	25	23	23	27	0	25	23	23	26	0	25	23	23	27	0	24	24	22	27	0	24	24	22	28	0	24	24	22	28	0	24	24	21	28	0	24	24	21	29	0	24	24	21	29	0	24	24	21	29	0	25	24	20	29	0	25	24	20	29	0	26	24	20	28	0
10948	Homo sapiens	ATAC-seq	SRR8994111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR899/001/SRR8994111/SRR8994111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR899/001/SRR8994111/SRR8994111_2.fastq.gz	High-throughput combinatorial indexing enables scalable single-cell chromatin accessibility profiling [GM12878]	26	25	22	26	0	24	23	29	22	0	25	20	29	24	0	24	21	27	26	0	28	20	26	24	0	22	27	22	27	0	21	29	18	30	0	25	24	24	25	0	26	24	27	21	0	21	19	19	40	0	20	19	19	40	0	19	19	21	39	0	38	21	20	19	0	21	20	19	38	0	20	19	38	21	0	38	19	21	20	0	40	20	20	19	0	26	26	23	23	0	29	30	30	9	0	33	34	16	15	0	20	38	21	19	0	26	23	25	25	0	23	22	27	26	0	23	24	23	28	0	38	20	18	22	0	34	15	32	17	0	29	12	27	30	0	24	25	23	27	0	38	21	18	20	0	21	39	18	19	0	20	39	1	38	0	20	38	20	20	0	38	19	22	20	0	21	18	40	19	0	26	5	43	24	0	28	10	49	11	0	34	15	34	15	0	20	19	39	19	0	24	22	26	26	0	22	24	26	26	0	25	24	21	28	0	20	21	17	41	0	13	34	14	37	0	8	31	27	32	0	4	27	23	44	0	0	38	22	38	0	0	38	40	20	0	0	22	58	19	0	1	38	41	17	0	20	38	40	0	0
3585	Mus musculus	ATAC-seq	SRR7227523	ftp.sra.ebi.ac.uk/vol1/fastq/SRR722/003/SRR7227523/SRR7227523.fastq.gz	ATAC-seq reveals GATA-1- and heme-dependent chromatin targeting in erythroid cells.	20	27	40	12	0	20	28	17	34	0	22	29	18	29	0	16	34	14	34	0	35	16	14	33	0	34	14	35	15	0	29	19	30	20	0	34	20	26	19	0	16	38	25	20	0	27	22	18	32	0	22	21	35	20	0	24	23	21	29	0	19	25	31	23	0	21	31	21	26	0	28	24	25	21	0	27	23	23	25	0	28	23	22	26	0	26	22	22	27	0	27	22	23	26	0	27	22	23	26	0	26	23	24	25	0	27	23	23	25	0	26	23	24	25	0	27	23	23	26	0	26	24	23	25	0	27	23	23	26	0	26	23	24	25	0	26	24	23	26	0	26	23	23	26	0	26	23	23	26	0	25	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	24	22	26	0	26	24	22	26	0	26	23	23	26	0	26	23	23	26	0	25	23	23	27	0	25	23	23	26	0	25	24	23	26	0	25	24	22	27	0	25	24	22	27	0	25	24	22	27	0	24	24	21	28	0	24	24	21	28	0	24	24	21	29	0	24	24	21	29	0	25	24	21	29	0
21095	Homo sapiens	ATAC-seq	SRR10119482	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/082/SRR10119482/SRR10119482_1.fastq.gz	ATACseq measurements during cord blood-derived human erythropoiesis	
10960	Homo sapiens	ATAC-seq	SRR8310494	ftp.sra.ebi.ac.uk/vol1/fastq/SRR831/004/SRR8310494/SRR8310494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR831/004/SRR8310494/SRR8310494_2.fastq.gz	High-throughput combinatorial indexing enables scalable single-cell chromatin accessibility profiling [species mixture]	27	25	19	26	0	23	23	29	23	0	24	22	28	24	0	25	22	27	24	0	29	18	25	26	0	22	27	21	28	0	23	30	16	29	0	23	25	28	23	0	24	27	28	19	0	19	21	20	38	0	20	20	17	40	0	22	17	19	40	0	38	19	20	22	0	19	20	22	38	0	20	21	38	19	0	39	20	19	20	0	39	17	20	21	0	25	24	25	24	0	30	30	30	8	0	33	36	15	13	0	18	40	21	19	0	23	22	29	24	0	24	23	27	24	0	24	24	24	26	0	37	19	19	22	0	34	16	31	18	0	30	12	27	28	0	27	23	23	25	0	37	19	21	20	0	19	38	20	22	0	20	40	0	37	0	22	40	17	19	0	37	21	19	20	0	19	20	38	21	0	25	5	44	25	0	31	8	49	10	0	33	14	37	15	0	19	17	41	21	0	25	21	26	27	0	25	22	26	25	0	23	24	24	27	0	20	19	19	40	0	14	32	14	37	0	10	30	24	34	0	5	27	22	45	0	0	39	21	38	0	0	38	40	20	0	0	21	56	21	0	1	39	40	19	0	18	38	43	0	0
8707	Mus musculus	ATAC-seq	SRR9920797	ftp.sra.ebi.ac.uk/vol1/fastq/SRR992/007/SRR9920797/SRR9920797.fastq.gz	Mitochondrial Calcium Exchange links Metabolism with the Epigenome to Control Cellular Differentiation (ATAC-seq)	19	26	44	9	0	20	25	19	34	0	21	28	21	28	0	17	33	15	33	0	35	16	16	32	0	34	15	33	16	0	30	20	29	19	0	35	19	25	19	0	17	37	25	20	0	28	21	17	32	0	21	20	36	21	0	24	23	22	28	0	21	25	30	22	0	22	31	21	24	0	30	24	24	21	0	27	22	23	25	0	27	22	23	26	0	27	22	22	27	0	26	23	23	25	0	27	22	23	26	0	26	24	23	25	0	27	22	23	25	0	27	23	23	25	0	26	22	24	26	0	27	22	23	25	0	28	22	22	26	0	27	23	23	25	0	27	24	22	26	0	27	23	22	26	0	27	23	22	26	0	26	22	23	26	0	27	22	23	26	0	27	22	22	27	0	27	22	22	27	0	27	23	22	26	0	27	22	21	27	0	26	24	22	26	0	26	23	22	26	0	25	24	23	26	0	24	22	24	28	0	24	26	23	25	0	24	23	20	31	0	24	24	23	27	0	25	22	19	31	0	25	26	19	27	0	26	21	19	32	0	26	25	20	27	0	29	23	19	26	0	29	22	23	24	0	43	26	30	0	0
9211	Mus musculus	ATAC-seq	SRR8368595	ftp.sra.ebi.ac.uk/vol1/fastq/SRR836/005/SRR8368595/SRR8368595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR836/005/SRR8368595/SRR8368595_2.fastq.gz	Hand2 selectively reorganizes chromatin accessibility to induce pacemaker-like transcriptional reprogramming	
10932	Mus musculus	ATAC-seq	SRR7119132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR711/002/SRR7119132/SRR7119132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR711/002/SRR7119132/SRR7119132_2.fastq.gz	Chromatin organization in the female brain fluctuates across the estrous cycle	20	25	41	11	0	20	24	16	38	0	23	27	19	30	0	17	32	13	36	0	36	13	13	35	0	36	13	32	17	0	31	19	27	21	0	37	17	24	20	0	14	39	24	21	0	30	19	14	36	0	22	19	34	22	0	26	21	19	31	0	21	24	29	25	0	23	29	19	28	0	31	22	22	23	0	30	20	21	27	0	30	20	20	29	0	29	20	19	30	0	29	20	20	29	0	29	20	20	29	0	29	21	20	28	0	30	20	20	28	0	29	20	20	28	0	29	20	20	29	0	29	21	20	28	0	29	21	20	29	0	29	20	20	29	0	29	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	21	20	28	0	29	20	20	28	0	29	20	20	29	0	29	20	20	28	0	29	20	20	29	0	29	20	20	28	0	29	21	20	28	0	29	21	20	29	0	28	21	20	28	0	29	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	21	28	0	29	21	20	28	0
18779	Homo sapiens	ATAC-seq	SRR12212215	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/015/SRR12212215/SRR12212215_1.fastq.gz	Deconstructing Stepwise Fate Conversion of Human Fibroblasts to Neurons by MicroRNAs: Subseries 8 [Figure 6]	20	27	40	10	0	20	28	18	32	0	21	30	19	28	0	16	36	14	33	0	33	18	16	31	0	32	15	36	14	0	29	20	31	18	0	32	20	28	18	0	13	42	25	18	0	27	23	16	32	0	20	22	38	19	0	24	25	22	27	0	19	26	32	21	0	19	33	22	24	0	28	25	26	20	0	27	24	25	22	0	26	24	23	24	0	26	23	23	25	0	26	24	24	25	0	26	23	24	25	0	25	24	24	24	0	26	24	24	24	0	25	24	25	24	0	25	24	24	24	0	25	24	24	24	0	25	24	24	24	0	25	25	23	25	0	25	24	23	25	0	25	24	24	25	0	26	24	24	24	0	26	24	24	24	0	26	24	24	24	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	26	24	24	24	0	25	24	24	25	0	26	24	24	25	0	26	24	24	25	0	25	24	23	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	24	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	23	25	0	25	24	24	25	0
11912	Homo sapiens	ATAC-seq	SRR8506759	ftp.sra.ebi.ac.uk/vol1/fastq/SRR850/009/SRR8506759/SRR8506759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR850/009/SRR8506759/SRR8506759_2.fastq.gz	Open chromatin profiling of human mast cells	19	26	43	10	0	20	27	17	34	0	21	30	19	28	0	15	36	13	35	0	35	15	15	33	0	35	13	35	15	0	29	19	31	20	0	34	19	27	18	0	13	41	26	19	0	28	21	15	34	0	20	21	37	20	0	24	23	21	30	0	19	26	31	23	0	19	33	21	25	0	27	25	24	22	0	27	24	24	23	0	26	24	23	26	0	27	23	23	26	0	26	23	23	25	0	26	23	24	25	0	26	23	24	25	0	26	23	23	26	0	26	23	24	25	0	26	24	24	25	0	26	24	24	25	0	26	24	23	25	0	25	24	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	25	0	26	23	23	25	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	25	0	26	23	23	26	0	26	23	23	26	0	26	23	23	25	0	26	24	23	25	0	26	24	23	26	0	26	23	23	26	0	25	23	24	26	0	26	23	23	25	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	25	0
4850	Homo sapiens	ATAC-seq	SRR6148318	ftp.sra.ebi.ac.uk/vol1/fastq/SRR614/008/SRR6148318/SRR6148318_1.fastq.gz	Analysis of chromatin accessibility in decidualizing human endometrial stromal cells	23	25	37	13	0	22	24	18	34	0	23	27	19	29	0	17	32	14	35	0	36	14	14	34	0	36	14	33	15	0	29	19	28	22	0	34	19	25	20	0	15	39	24	21	0	28	21	15	34	0	23	20	35	21	0	26	23	20	29	0	21	24	29	24	0	22	30	21	26	0	30	23	23	22	0	28	22	23	25	0	28	22	21	27	0	28	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	26	0	27	22	22	27	0	27	22	22	26	0	27	22	22	27	0	27	22	23	26	0	27	22	22	27	0	27	22	22	27	0	27	22	22	28	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	26	23	22	27	0	27	22	22	27	0	27	22	22	26	0	27	22	22	27	0	27	22	22	27	0	27	22	21	28	0	27	22	22	28	0	26	22	22	27	0	27	23	21	27	0	26	23	22	27	0	27	23	22	27	0	26	23	22	27	0	26	23	22	28	0	26	23	21	28	0	27	23	21	28	0	26	22	21	28	0	27	23	21	28	0
